8.999999999999999667e-02
3.099999999999999978e-01
3.499999999999999778e-01
4.899999999999999911e-01
6.700000000000000400e-01
3.800000000000000044e-01
7.399999999999999911e-01
7.900000000000000355e-01
6.100000000000000089e-01
8.499999999999999911e-01
