8.000000000000000167e-02
1.799999999999999933e-01
2.700000000000000178e-01
3.800000000000000044e-01
5.200000000000000178e-01
3.800000000000000044e-01
2.700000000000000178e-01
5.600000000000000533e-01
3.300000000000000155e-01
4.400000000000000022e-01
