2.300000000000000100e-01
1.799999999999999933e-01
2.200000000000000011e-01
2.700000000000000178e-01
4.000000000000000222e-01
5.100000000000000089e-01
5.600000000000000533e-01
6.400000000000000133e-01
5.499999999999999778e-01
6.800000000000000533e-01
