1.799999999999999933e-01
1.600000000000000033e-01
2.800000000000000266e-01
2.300000000000000100e-01
1.900000000000000022e-01
2.999999999999999889e-01
2.200000000000000011e-01
4.199999999999999845e-01
4.500000000000000111e-01
5.600000000000000533e-01
