1.799999999999999933e-01
3.800000000000000044e-01
3.599999999999999867e-01
2.999999999999999889e-01
3.699999999999999956e-01
2.099999999999999922e-01
1.900000000000000022e-01
2.200000000000000011e-01
2.899999999999999800e-01
2.300000000000000100e-01
