3.800000000000000044e-01
3.400000000000000244e-01
4.899999999999999911e-01
5.500000000000000444e-01
4.299999999999999933e-01
3.900000000000000133e-01
4.699999999999999734e-01
5.799999999999999600e-01
5.699999999999999512e-01
7.099999999999999645e-01
