1.900000000000000022e-01
2.700000000000000178e-01
1.499999999999999944e-01
2.000000000000000111e-01
1.000000000000000056e-01
3.900000000000000133e-01
2.200000000000000011e-01
1.799999999999999933e-01
2.000000000000000111e-01
1.300000000000000044e-01
