3.900000000000000133e-01
3.400000000000000244e-01
3.300000000000000155e-01
4.500000000000000111e-01
4.000000000000000222e-01
4.099999999999999756e-01
4.199999999999999845e-01
4.400000000000000022e-01
6.700000000000000400e-01
5.400000000000000355e-01
