1.700000000000000122e-01
1.400000000000000133e-01
1.400000000000000133e-01
4.000000000000000083e-02
5.999999999999999778e-02
2.899999999999999800e-01
3.800000000000000044e-01
5.200000000000000178e-01
3.900000000000000133e-01
7.600000000000000089e-01
